id,student_id,topic_id,text,timestamp
1271,247,9,I had trouble understanding the step-by-step logic.,2026-02-01 21:00:00
1272,247,12,Clear explanation! Really enjoyed this section.,2026-02-05 22:00:00
1273,247,16,Understood everything on the first try.,2026-02-10 07:00:00
1274,247,17,Need more examples and visual explanations.,2026-02-14 18:00:00
1275,248,1,I had trouble understanding the step-by-step logic.,2026-01-09 06:00:00
1276,248,2,Understood everything on the first try.,2026-01-09 19:00:00
1277,248,4,I had trouble understanding the step-by-step logic.,2026-01-12 13:00:00
1278,248,7,The examples made this concept easy to understand.,2026-01-15 21:00:00
1279,248,10,Struggled with the quiz questions on this topic.,2026-01-21 14:00:00
1280,248,13,I had trouble understanding the step-by-step logic.,2026-01-30 00:00:00
1281,249,1,Understood everything on the first try.,2026-01-21 08:00:00
1282,249,3,I had trouble understanding the step-by-step logic.,2026-01-24 13:00:00
1283,249,9,The prerequisites for this concept were tricky for me.,2026-02-06 12:00:00
1284,250,2,I felt confused by the math behind this topic.,2026-01-19 11:00:00
1285,250,4,The examples made this concept easy to understand.,2026-01-24 17:00:00
1286,250,5,"Great overview, ready for the next challenge.",2026-01-26 15:00:00
1287,250,6,Good topic structure and smooth difficulty curve.,2026-01-28 09:00:00
1288,250,7,Understood everything on the first try.,2026-02-02 03:00:00
1289,250,13,Clear explanation! Really enjoyed this section.,2026-02-10 04:00:00
1290,250,14,I felt confused by the math behind this topic.,2026-02-13 03:00:00
1291,250,16,Good topic structure and smooth difficulty curve.,2026-02-17 05:00:00
1292,251,6,Clear explanation! Really enjoyed this section.,2026-02-05 11:00:00
1293,251,7,Struggled with the quiz questions on this topic.,2026-02-08 11:00:00
1294,251,9,I felt confused by the math behind this topic.,2026-02-12 14:00:00
1295,251,12,"Great overview, ready for the next challenge.",2026-02-19 18:00:00
1296,251,13,Understood everything on the first try.,2026-02-21 12:00:00
1297,251,18,Struggled with the quiz questions on this topic.,2026-02-28 13:00:00
1298,252,3,The prerequisites for this concept were tricky for me.,2026-01-19 06:00:00
1299,252,11,The examples made this concept easy to understand.,2026-01-28 13:00:00
1300,253,3,Understood everything on the first try.,2026-01-12 03:00:00
1301,253,4,Need more examples and visual explanations.,2026-01-15 00:00:00
1302,253,6,Need more examples and visual explanations.,2026-01-18 10:00:00
1303,253,12,Need more examples and visual explanations.,2026-02-02 06:00:00
1304,253,14,I had trouble understanding the step-by-step logic.,2026-02-06 02:00:00
1305,253,17,Clear explanation! Really enjoyed this section.,2026-02-09 20:00:00
1306,254,1,I felt confused by the math behind this topic.,2026-01-14 08:00:00
1307,254,5,The prerequisites for this concept were tricky for me.,2026-01-20 08:00:00
1308,254,7,The prerequisites for this concept were tricky for me.,2026-01-21 22:00:00
1309,254,8,The prerequisites for this concept were tricky for me.,2026-01-22 16:00:00
1310,254,10,"Great overview, ready for the next challenge.",2026-01-27 13:00:00
1311,255,2,Understood everything on the first try.,2026-01-05 22:00:00
1312,255,6,Clear explanation! Really enjoyed this section.,2026-01-11 14:00:00
1313,255,11,Good topic structure and smooth difficulty curve.,2026-01-19 01:00:00
1314,255,12,Need more examples and visual explanations.,2026-01-20 14:00:00
1315,255,15,The examples made this concept easy to understand.,2026-01-23 07:00:00
1316,255,19,Clear explanation! Really enjoyed this section.,2026-02-01 21:00:00
1317,256,1,I felt confused by the math behind this topic.,2026-01-14 23:00:00
1318,256,2,Struggled with the quiz questions on this topic.,2026-01-17 12:00:00
1319,256,3,I felt confused by the math behind this topic.,2026-01-17 22:00:00
1320,256,9,Need more examples and visual explanations.,2026-01-27 12:00:00
1321,256,11,Clear explanation! Really enjoyed this section.,2026-01-31 06:00:00
1322,256,12,The examples made this concept easy to understand.,2026-02-01 03:00:00
1323,256,13,Clear explanation! Really enjoyed this section.,2026-02-02 17:00:00
1324,257,1,Clear explanation! Really enjoyed this section.,2026-01-13 23:00:00
1325,257,2,"Great overview, ready for the next challenge.",2026-01-16 04:00:00
1326,257,4,Struggled with the quiz questions on this topic.,2026-01-20 21:00:00
1327,257,6,The examples made this concept easy to understand.,2026-01-26 18:00:00
1328,257,7,I had trouble understanding the step-by-step logic.,2026-01-29 04:00:00
1329,257,8,The examples made this concept easy to understand.,2026-01-31 07:00:00
1330,257,10,Good topic structure and smooth difficulty curve.,2026-02-05 05:00:00
1331,257,12,Good topic structure and smooth difficulty curve.,2026-02-08 23:00:00
1332,258,2,The examples made this concept easy to understand.,2026-02-03 08:00:00
1333,258,3,Need more examples and visual explanations.,2026-02-03 22:00:00
1334,258,5,Need more examples and visual explanations.,2026-02-07 07:00:00
1335,258,9,Need more examples and visual explanations.,2026-02-17 02:00:00
1336,259,4,I had trouble understanding the step-by-step logic.,2026-01-14 21:00:00
1337,259,8,Clear explanation! Really enjoyed this section.,2026-01-20 01:00:00
1338,259,14,Need more examples and visual explanations.,2026-02-02 05:00:00
1339,259,15,Struggled with the quiz questions on this topic.,2026-02-03 21:00:00
1340,260,4,Understood everything on the first try.,2026-01-13 23:00:00
1341,260,5,The prerequisites for this concept were tricky for me.,2026-01-15 03:00:00
1342,260,6,Understood everything on the first try.,2026-01-16 21:00:00
1343,260,7,I felt confused by the math behind this topic.,2026-01-17 08:00:00
1344,260,8,Struggled with the quiz questions on this topic.,2026-01-21 13:00:00
1345,260,9,I had trouble understanding the step-by-step logic.,2026-01-26 07:00:00
1346,260,10,"Great overview, ready for the next challenge.",2026-01-28 15:00:00
1347,261,5,The examples made this concept easy to understand.,2026-02-01 18:00:00
1348,261,10,"Great overview, ready for the next challenge.",2026-02-11 01:00:00
1349,261,13,I had trouble understanding the step-by-step logic.,2026-02-13 12:00:00
1350,261,16,Understood everything on the first try.,2026-02-18 08:00:00
1351,261,19,Good topic structure and smooth difficulty curve.,2026-02-21 09:00:00
1352,262,3,Clear explanation! Really enjoyed this section.,2026-01-31 21:00:00
1353,262,6,Struggled with the quiz questions on this topic.,2026-02-06 09:00:00
1354,262,8,I felt confused by the math behind this topic.,2026-02-10 00:00:00
1355,262,9,Understood everything on the first try.,2026-02-12 09:00:00
1356,262,14,Struggled with the quiz questions on this topic.,2026-02-25 16:00:00
1357,263,2,The examples made this concept easy to understand.,2026-01-26 14:00:00
1358,263,3,"Great overview, ready for the next challenge.",2026-01-26 18:00:00
1359,263,8,Struggled with the quiz questions on this topic.,2026-02-02 17:00:00
1360,263,9,Good topic structure and smooth difficulty curve.,2026-02-03 00:00:00
1361,263,10,The examples made this concept easy to understand.,2026-02-05 09:00:00
1362,263,16,"Great overview, ready for the next challenge.",2026-02-10 05:00:00
1363,264,1,The examples made this concept easy to understand.,2026-02-01 12:00:00
1364,265,2,Struggled with the quiz questions on this topic.,2026-01-26 15:00:00
1365,265,4,Struggled with the quiz questions on this topic.,2026-01-29 17:00:00
1366,265,8,"Great overview, ready for the next challenge.",2026-02-02 00:00:00
1367,265,10,The examples made this concept easy to understand.,2026-02-05 11:00:00
1368,265,11,Good topic structure and smooth difficulty curve.,2026-02-06 05:00:00
1369,265,12,The examples made this concept easy to understand.,2026-02-08 06:00:00
1370,265,13,Need more examples and visual explanations.,2026-02-10 01:00:00
1371,266,3,Struggled with the quiz questions on this topic.,2026-01-17 22:00:00
1372,266,7,Need more examples and visual explanations.,2026-01-25 12:00:00
1373,266,9,Need more examples and visual explanations.,2026-01-31 15:00:00
1374,266,14,Struggled with the quiz questions on this topic.,2026-02-15 19:00:00
1375,266,18,Struggled with the quiz questions on this topic.,2026-02-23 13:00:00
1376,267,8,The prerequisites for this concept were tricky for me.,2026-01-27 21:00:00
1377,267,9,Need more examples and visual explanations.,2026-01-28 21:00:00
1378,267,12,I had trouble understanding the step-by-step logic.,2026-02-03 22:00:00
1379,268,3,I felt confused by the math behind this topic.,2026-02-01 12:00:00
1380,268,4,Need more examples and visual explanations.,2026-02-03 14:00:00
1381,268,12,"Great overview, ready for the next challenge.",2026-02-15 07:00:00
1382,268,15,I had trouble understanding the step-by-step logic.,2026-02-18 03:00:00
1383,268,16,Understood everything on the first try.,2026-02-19 07:00:00
1384,268,17,Need more examples and visual explanations.,2026-02-19 21:00:00
1385,269,9,The examples made this concept easy to understand.,2026-01-25 12:00:00
1386,270,1,Good topic structure and smooth difficulty curve.,2026-01-26 12:00:00
1387,270,4,The examples made this concept easy to understand.,2026-01-29 18:00:00
1388,270,5,I had trouble understanding the step-by-step logic.,2026-01-30 08:00:00
1389,270,7,Understood everything on the first try.,2026-02-05 13:00:00
1390,270,10,I had trouble understanding the step-by-step logic.,2026-02-09 11:00:00
1391,271,1,Clear explanation! Really enjoyed this section.,2026-01-24 00:00:00
1392,271,3,The prerequisites for this concept were tricky for me.,2026-01-28 02:00:00
1393,271,10,The examples made this concept easy to understand.,2026-02-16 11:00:00
1394,272,1,The examples made this concept easy to understand.,2026-01-21 18:00:00
1395,272,5,The prerequisites for this concept were tricky for me.,2026-01-31 05:00:00
1396,272,8,I felt confused by the math behind this topic.,2026-02-06 18:00:00
1397,272,9,The prerequisites for this concept were tricky for me.,2026-02-08 10:00:00
1398,272,10,Need more examples and visual explanations.,2026-02-09 04:00:00
1399,272,11,Need more examples and visual explanations.,2026-02-10 14:00:00
1400,272,13,The examples made this concept easy to understand.,2026-02-13 20:00:00
1401,272,16,Struggled with the quiz questions on this topic.,2026-02-16 18:00:00
1402,272,18,The prerequisites for this concept were tricky for me.,2026-02-22 01:00:00
1403,272,19,Need more examples and visual explanations.,2026-02-25 12:00:00
1404,273,2,The examples made this concept easy to understand.,2026-01-30 19:00:00
1405,273,3,I felt confused by the math behind this topic.,2026-02-01 21:00:00
1406,273,6,Need more examples and visual explanations.,2026-02-08 14:00:00
1407,273,8,I felt confused by the math behind this topic.,2026-02-10 23:00:00
1408,273,9,I felt confused by the math behind this topic.,2026-02-14 03:00:00
1409,273,11,Understood everything on the first try.,2026-02-15 13:00:00
1410,273,13,Need more examples and visual explanations.,2026-02-17 13:00:00
1411,274,1,I felt confused by the math behind this topic.,2026-01-04 08:00:00
1412,274,6,Understood everything on the first try.,2026-01-11 08:00:00
1413,274,7,Struggled with the quiz questions on this topic.,2026-01-12 21:00:00
1414,274,12,"Great overview, ready for the next challenge.",2026-01-22 04:00:00
1415,274,13,The examples made this concept easy to understand.,2026-01-23 17:00:00
1416,274,15,Good topic structure and smooth difficulty curve.,2026-01-25 13:00:00
1417,274,16,Clear explanation! Really enjoyed this section.,2026-01-29 00:00:00
1418,274,20,Need more examples and visual explanations.,2026-02-04 02:00:00
1419,275,1,"Great overview, ready for the next challenge.",2026-01-20 04:00:00
1420,275,9,"Great overview, ready for the next challenge.",2026-02-02 21:00:00
1421,275,10,"Great overview, ready for the next challenge.",2026-02-06 12:00:00
1422,275,11,"Great overview, ready for the next challenge.",2026-02-07 02:00:00
1423,276,4,I had trouble understanding the step-by-step logic.,2026-01-31 05:00:00
1424,276,6,Understood everything on the first try.,2026-02-02 08:00:00
1425,276,9,Understood everything on the first try.,2026-02-05 10:00:00
1426,276,11,Understood everything on the first try.,2026-02-07 08:00:00
1427,276,17,The examples made this concept easy to understand.,2026-02-17 16:00:00
1428,276,18,Good topic structure and smooth difficulty curve.,2026-02-17 22:00:00
1429,277,1,I felt confused by the math behind this topic.,2026-01-05 17:00:00
1430,277,2,Understood everything on the first try.,2026-01-07 12:00:00
1431,277,4,Struggled with the quiz questions on this topic.,2026-01-10 13:00:00
1432,277,6,Struggled with the quiz questions on this topic.,2026-01-11 10:00:00
1433,277,10,The examples made this concept easy to understand.,2026-01-24 13:00:00
1434,277,11,Understood everything on the first try.,2026-01-27 02:00:00
1435,278,5,"Great overview, ready for the next challenge.",2026-01-28 03:00:00
1436,278,7,Struggled with the quiz questions on this topic.,2026-02-01 15:00:00
1437,278,11,Good topic structure and smooth difficulty curve.,2026-02-04 16:00:00
1438,278,12,Good topic structure and smooth difficulty curve.,2026-02-09 07:00:00
1439,278,13,Clear explanation! Really enjoyed this section.,2026-02-11 06:00:00
1440,278,16,I felt confused by the math behind this topic.,2026-02-18 01:00:00
1441,278,17,"Great overview, ready for the next challenge.",2026-02-21 10:00:00
1442,278,18,The examples made this concept easy to understand.,2026-02-22 00:00:00
1443,278,19,The prerequisites for this concept were tricky for me.,2026-02-22 17:00:00
1444,279,3,Need more examples and visual explanations.,2026-02-03 15:00:00
1445,279,4,Need more examples and visual explanations.,2026-02-08 20:00:00
1446,279,6,Struggled with the quiz questions on this topic.,2026-02-12 06:00:00
1447,279,7,Good topic structure and smooth difficulty curve.,2026-02-13 21:00:00
1448,279,8,I had trouble understanding the step-by-step logic.,2026-02-17 08:00:00
1449,279,9,I felt confused by the math behind this topic.,2026-02-19 11:00:00
1450,279,13,Need more examples and visual explanations.,2026-02-26 04:00:00
1451,280,1,"Great overview, ready for the next challenge.",2026-01-24 06:00:00
1452,280,2,The examples made this concept easy to understand.,2026-01-24 12:00:00
1453,280,6,I had trouble understanding the step-by-step logic.,2026-02-03 00:00:00
1454,280,9,The prerequisites for this concept were tricky for me.,2026-02-09 23:00:00
1455,280,11,The prerequisites for this concept were tricky for me.,2026-02-15 10:00:00
1456,280,16,Struggled with the quiz questions on this topic.,2026-02-26 04:00:00
1457,280,17,I felt confused by the math behind this topic.,2026-02-28 01:00:00
1458,281,4,Need more examples and visual explanations.,2026-01-15 08:00:00
1459,281,5,Understood everything on the first try.,2026-01-15 23:00:00
1460,281,6,"Great overview, ready for the next challenge.",2026-01-17 15:00:00
1461,281,7,I felt confused by the math behind this topic.,2026-01-18 12:00:00
1462,281,11,The examples made this concept easy to understand.,2026-01-24 19:00:00
1463,282,1,Clear explanation! Really enjoyed this section.,2026-01-29 20:00:00
1464,282,4,Need more examples and visual explanations.,2026-02-07 17:00:00
1465,282,5,I had trouble understanding the step-by-step logic.,2026-02-08 12:00:00
1466,282,6,The examples made this concept easy to understand.,2026-02-10 09:00:00
1467,282,8,"Great overview, ready for the next challenge.",2026-02-13 19:00:00
1468,282,11,Clear explanation! Really enjoyed this section.,2026-02-18 07:00:00
1469,282,13,I felt confused by the math behind this topic.,2026-02-21 17:00:00
1470,283,3,Understood everything on the first try.,2026-01-10 08:00:00
1471,283,7,Understood everything on the first try.,2026-01-19 04:00:00
1472,284,3,The prerequisites for this concept were tricky for me.,2026-02-01 01:00:00
1473,284,4,Understood everything on the first try.,2026-02-02 10:00:00
1474,284,8,I had trouble understanding the step-by-step logic.,2026-02-08 08:00:00
1475,284,9,Clear explanation! Really enjoyed this section.,2026-02-11 13:00:00
1476,285,9,Understood everything on the first try.,2026-02-08 05:00:00
1477,285,13,Good topic structure and smooth difficulty curve.,2026-02-14 02:00:00
1478,286,2,Understood everything on the first try.,2026-01-10 06:00:00
1479,286,11,"Great overview, ready for the next challenge.",2026-01-23 03:00:00
1480,286,12,Good topic structure and smooth difficulty curve.,2026-01-24 23:00:00
1481,287,1,I had trouble understanding the step-by-step logic.,2026-02-02 09:00:00
1482,287,2,"Great overview, ready for the next challenge.",2026-02-03 12:00:00
1483,287,5,I felt confused by the math behind this topic.,2026-02-07 15:00:00
1484,287,6,The examples made this concept easy to understand.,2026-02-09 03:00:00
1485,288,2,Clear explanation! Really enjoyed this section.,2026-01-17 21:00:00
1486,288,3,"Great overview, ready for the next challenge.",2026-01-18 04:00:00
1487,288,5,The prerequisites for this concept were tricky for me.,2026-01-23 23:00:00
1488,288,6,Clear explanation! Really enjoyed this section.,2026-01-25 03:00:00
1489,288,10,Struggled with the quiz questions on this topic.,2026-01-29 09:00:00
1490,288,12,Good topic structure and smooth difficulty curve.,2026-01-30 06:00:00
1491,288,14,Need more examples and visual explanations.,2026-02-04 02:00:00
1492,288,17,I had trouble understanding the step-by-step logic.,2026-02-09 17:00:00
1493,288,19,I had trouble understanding the step-by-step logic.,2026-02-12 00:00:00
1494,289,1,The examples made this concept easy to understand.,2026-01-18 18:00:00
1495,289,9,Struggled with the quiz questions on this topic.,2026-01-29 21:00:00
1496,289,14,Understood everything on the first try.,2026-02-07 15:00:00
1497,289,17,Need more examples and visual explanations.,2026-02-13 07:00:00
1498,290,2,"Great overview, ready for the next challenge.",2026-01-13 17:00:00
1499,290,5,Need more examples and visual explanations.,2026-01-16 19:00:00
1500,290,6,Clear explanation! Really enjoyed this section.,2026-01-17 10:00:00
1501,290,10,The prerequisites for this concept were tricky for me.,2026-01-27 01:00:00
1502,290,14,Struggled with the quiz questions on this topic.,2026-02-02 16:00:00
1503,290,15,Need more examples and visual explanations.,2026-02-04 14:00:00
1504,290,16,Good topic structure and smooth difficulty curve.,2026-02-05 23:00:00
1505,290,18,I had trouble understanding the step-by-step logic.,2026-02-08 01:00:00
1506,291,1,"Great overview, ready for the next challenge.",2026-01-03 04:00:00
1507,291,4,The examples made this concept easy to understand.,2026-01-07 12:00:00
1508,291,5,Understood everything on the first try.,2026-01-11 01:00:00
1509,291,6,Understood everything on the first try.,2026-01-11 08:00:00
1510,291,7,"Great overview, ready for the next challenge.",2026-01-15 05:00:00
1511,291,11,"Great overview, ready for the next challenge.",2026-01-24 11:00:00
1512,291,12,"Great overview, ready for the next challenge.",2026-01-25 10:00:00
1513,291,14,Clear explanation! Really enjoyed this section.,2026-01-27 04:00:00
1514,291,16,I had trouble understanding the step-by-step logic.,2026-02-01 04:00:00
1515,291,17,The prerequisites for this concept were tricky for me.,2026-02-01 21:00:00
1516,291,19,Good topic structure and smooth difficulty curve.,2026-02-04 16:00:00
1517,292,1,I felt confused by the math behind this topic.,2026-01-30 15:00:00
1518,292,3,I had trouble understanding the step-by-step logic.,2026-02-02 10:00:00
1519,292,4,Clear explanation! Really enjoyed this section.,2026-02-06 06:00:00
1520,292,5,"Great overview, ready for the next challenge.",2026-02-06 22:00:00
1521,292,8,The examples made this concept easy to understand.,2026-02-09 17:00:00
1522,292,10,The examples made this concept easy to understand.,2026-02-12 01:00:00
1523,292,13,Clear explanation! Really enjoyed this section.,2026-02-17 03:00:00
1524,292,15,Clear explanation! Really enjoyed this section.,2026-02-21 05:00:00
1525,292,16,Need more examples and visual explanations.,2026-02-22 09:00:00
1526,292,18,Good topic structure and smooth difficulty curve.,2026-02-25 03:00:00
1527,293,1,Good topic structure and smooth difficulty curve.,2026-02-02 06:00:00
1528,293,2,Need more examples and visual explanations.,2026-02-02 23:00:00
1529,293,5,I had trouble understanding the step-by-step logic.,2026-02-06 17:00:00
1530,293,9,I felt confused by the math behind this topic.,2026-02-11 17:00:00
1531,293,11,I had trouble understanding the step-by-step logic.,2026-02-16 16:00:00
1532,294,6,Understood everything on the first try.,2026-01-24 20:00:00
1533,294,7,The examples made this concept easy to understand.,2026-01-28 11:00:00
1534,294,9,The prerequisites for this concept were tricky for me.,2026-01-29 05:00:00
1535,294,10,Need more examples and visual explanations.,2026-01-30 21:00:00
1536,295,3,The prerequisites for this concept were tricky for me.,2026-01-30 10:00:00
1537,295,6,"Great overview, ready for the next challenge.",2026-02-03 18:00:00
1538,295,7,Clear explanation! Really enjoyed this section.,2026-02-04 01:00:00
1539,295,9,The prerequisites for this concept were tricky for me.,2026-02-06 13:00:00
1540,295,10,Clear explanation! Really enjoyed this section.,2026-02-07 01:00:00
1541,295,13,Need more examples and visual explanations.,2026-02-08 10:00:00
1542,296,1,The prerequisites for this concept were tricky for me.,2026-01-05 07:00:00
1543,296,4,I had trouble understanding the step-by-step logic.,2026-01-07 23:00:00
1544,296,6,The prerequisites for this concept were tricky for me.,2026-01-10 09:00:00
1545,296,7,The prerequisites for this concept were tricky for me.,2026-01-13 17:00:00
1546,296,8,Struggled with the quiz questions on this topic.,2026-01-13 23:00:00
1547,296,9,Good topic structure and smooth difficulty curve.,2026-01-16 08:00:00
1548,296,10,Good topic structure and smooth difficulty curve.,2026-01-18 04:00:00
1549,297,7,I had trouble understanding the step-by-step logic.,2026-02-02 15:00:00
1550,297,9,Good topic structure and smooth difficulty curve.,2026-02-06 02:00:00
1551,297,14,Need more examples and visual explanations.,2026-02-12 15:00:00
1552,297,16,Struggled with the quiz questions on this topic.,2026-02-14 11:00:00
1553,297,17,Understood everything on the first try.,2026-02-17 15:00:00
1554,298,2,"Great overview, ready for the next challenge.",2026-01-15 05:00:00
1555,298,3,"Great overview, ready for the next challenge.",2026-01-15 22:00:00
1556,298,6,Good topic structure and smooth difficulty curve.,2026-01-18 07:00:00
1557,298,9,The prerequisites for this concept were tricky for me.,2026-01-22 11:00:00
1558,298,10,Understood everything on the first try.,2026-01-24 02:00:00
1559,298,16,Understood everything on the first try.,2026-01-29 01:00:00
1560,299,12,Struggled with the quiz questions on this topic.,2026-02-12 18:00:00
1561,300,4,Clear explanation! Really enjoyed this section.,2026-01-30 08:00:00
1562,300,6,Clear explanation! Really enjoyed this section.,2026-02-04 22:00:00
1563,300,7,Clear explanation! Really enjoyed this section.,2026-02-06 08:00:00
1564,300,8,Clear explanation! Really enjoyed this section.,2026-02-07 06:00:00
1565,301,1,"Great overview, ready for the next challenge.",2026-01-23 06:00:00
1566,301,12,Good topic structure and smooth difficulty curve.,2026-02-08 08:00:00
1567,301,16,The prerequisites for this concept were tricky for me.,2026-02-14 10:00:00
1568,301,17,Struggled with the quiz questions on this topic.,2026-02-15 18:00:00
1569,302,1,Clear explanation! Really enjoyed this section.,2026-01-07 10:00:00
1570,302,2,"Great overview, ready for the next challenge.",2026-01-09 06:00:00
1571,302,6,Understood everything on the first try.,2026-01-15 05:00:00
1572,302,7,I felt confused by the math behind this topic.,2026-01-16 10:00:00
1573,303,5,Need more examples and visual explanations.,2026-01-27 08:00:00
1574,303,6,Need more examples and visual explanations.,2026-01-27 13:00:00
1575,303,7,"Great overview, ready for the next challenge.",2026-01-28 09:00:00
1576,303,8,Good topic structure and smooth difficulty curve.,2026-01-30 01:00:00
1577,303,13,The examples made this concept easy to understand.,2026-02-06 04:00:00
1578,303,15,"Great overview, ready for the next challenge.",2026-02-10 22:00:00
1579,304,7,"Great overview, ready for the next challenge.",2026-01-30 13:00:00
1580,304,10,I had trouble understanding the step-by-step logic.,2026-02-07 21:00:00
1581,304,11,The examples made this concept easy to understand.,2026-02-08 23:00:00
1582,304,15,The examples made this concept easy to understand.,2026-02-13 14:00:00
1583,304,16,Need more examples and visual explanations.,2026-02-16 00:00:00
1584,304,17,Clear explanation! Really enjoyed this section.,2026-02-19 13:00:00
1585,305,1,Need more examples and visual explanations.,2026-02-03 09:00:00
1586,305,4,Struggled with the quiz questions on this topic.,2026-02-08 08:00:00
1587,305,13,Need more examples and visual explanations.,2026-02-20 18:00:00
1588,306,1,Good topic structure and smooth difficulty curve.,2026-01-13 23:00:00
1589,306,4,"Great overview, ready for the next challenge.",2026-01-21 22:00:00
1590,306,10,Understood everything on the first try.,2026-02-06 02:00:00
1591,306,11,I felt confused by the math behind this topic.,2026-02-08 17:00:00
1592,306,12,Clear explanation! Really enjoyed this section.,2026-02-10 13:00:00
1593,307,1,Good topic structure and smooth difficulty curve.,2026-01-18 06:00:00
1594,307,6,The examples made this concept easy to understand.,2026-01-26 10:00:00
1595,307,9,"Great overview, ready for the next challenge.",2026-01-30 00:00:00
1596,307,11,Good topic structure and smooth difficulty curve.,2026-02-02 15:00:00
1597,308,1,Good topic structure and smooth difficulty curve.,2026-01-12 16:00:00
1598,308,5,I felt confused by the math behind this topic.,2026-01-19 10:00:00
1599,308,6,Need more examples and visual explanations.,2026-01-21 06:00:00
1600,308,8,The examples made this concept easy to understand.,2026-01-22 19:00:00
1601,308,10,I had trouble understanding the step-by-step logic.,2026-01-25 10:00:00
1602,309,4,The prerequisites for this concept were tricky for me.,2026-02-02 04:00:00
1603,309,10,I had trouble understanding the step-by-step logic.,2026-02-16 18:00:00
1604,309,11,I felt confused by the math behind this topic.,2026-02-18 13:00:00
1605,309,12,I felt confused by the math behind this topic.,2026-02-20 12:00:00
1606,309,18,Struggled with the quiz questions on this topic.,2026-02-28 01:00:00
1607,309,19,Struggled with the quiz questions on this topic.,2026-02-28 16:00:00
1608,310,1,"Great overview, ready for the next challenge.",2026-01-28 16:00:00
1609,310,2,"Great overview, ready for the next challenge.",2026-01-30 08:00:00
1610,310,7,"Great overview, ready for the next challenge.",2026-02-09 15:00:00
1611,310,8,The prerequisites for this concept were tricky for me.,2026-02-11 02:00:00
1612,310,10,Understood everything on the first try.,2026-02-14 02:00:00
1613,310,11,Good topic structure and smooth difficulty curve.,2026-02-14 10:00:00
1614,310,16,Struggled with the quiz questions on this topic.,2026-02-18 21:00:00
1615,310,18,I had trouble understanding the step-by-step logic.,2026-02-22 01:00:00
1616,310,19,Struggled with the quiz questions on this topic.,2026-02-22 14:00:00
1617,311,1,Understood everything on the first try.,2026-01-25 00:00:00
1618,311,4,I felt confused by the math behind this topic.,2026-01-28 09:00:00
1619,311,10,I had trouble understanding the step-by-step logic.,2026-02-06 07:00:00
1620,311,11,Need more examples and visual explanations.,2026-02-10 06:00:00
1621,311,14,Need more examples and visual explanations.,2026-02-14 06:00:00
1622,311,15,Good topic structure and smooth difficulty curve.,2026-02-15 14:00:00
1623,312,1,Clear explanation! Really enjoyed this section.,2026-01-26 23:00:00
1624,312,2,Understood everything on the first try.,2026-01-27 05:00:00
1625,312,6,Need more examples and visual explanations.,2026-01-29 18:00:00
1626,312,7,Need more examples and visual explanations.,2026-01-31 15:00:00
1627,312,11,Understood everything on the first try.,2026-02-05 15:00:00
1628,312,14,"Great overview, ready for the next challenge.",2026-02-08 12:00:00
1629,312,16,The prerequisites for this concept were tricky for me.,2026-02-13 01:00:00
1630,313,5,"Great overview, ready for the next challenge.",2026-02-09 17:00:00
1631,313,8,Clear explanation! Really enjoyed this section.,2026-02-12 17:00:00
1632,313,14,I felt confused by the math behind this topic.,2026-02-22 05:00:00
1633,313,15,Understood everything on the first try.,2026-02-25 12:00:00
1634,314,4,Understood everything on the first try.,2026-01-27 17:00:00
1635,314,6,I had trouble understanding the step-by-step logic.,2026-01-31 04:00:00
1636,314,7,I felt confused by the math behind this topic.,2026-02-02 00:00:00
1637,314,12,Good topic structure and smooth difficulty curve.,2026-02-06 12:00:00
1638,315,3,Struggled with the quiz questions on this topic.,2026-01-18 02:00:00
1639,315,7,Need more examples and visual explanations.,2026-01-23 19:00:00
1640,315,9,Good topic structure and smooth difficulty curve.,2026-01-26 10:00:00
1641,315,10,I had trouble understanding the step-by-step logic.,2026-01-27 13:00:00
1642,315,11,Struggled with the quiz questions on this topic.,2026-01-28 22:00:00
1643,315,12,Struggled with the quiz questions on this topic.,2026-02-01 23:00:00
1644,315,14,Struggled with the quiz questions on this topic.,2026-02-05 03:00:00
1645,315,16,I felt confused by the math behind this topic.,2026-02-06 15:00:00
1646,316,8,Need more examples and visual explanations.,2026-01-22 05:00:00
1647,316,15,The prerequisites for this concept were tricky for me.,2026-02-02 15:00:00
1648,316,18,The prerequisites for this concept were tricky for me.,2026-02-07 04:00:00
1649,317,2,The examples made this concept easy to understand.,2026-01-08 21:00:00
1650,317,8,I felt confused by the math behind this topic.,2026-01-17 03:00:00
1651,317,9,Understood everything on the first try.,2026-01-18 16:00:00
1652,317,10,Need more examples and visual explanations.,2026-01-19 23:00:00
1653,317,12,Good topic structure and smooth difficulty curve.,2026-01-21 08:00:00
1654,317,14,I felt confused by the math behind this topic.,2026-01-22 23:00:00
1655,317,15,Good topic structure and smooth difficulty curve.,2026-01-23 06:00:00
1656,318,2,Clear explanation! Really enjoyed this section.,2026-01-13 20:00:00
1657,318,8,The examples made this concept easy to understand.,2026-01-25 10:00:00
1658,318,14,Understood everything on the first try.,2026-02-02 07:00:00
1659,319,1,The examples made this concept easy to understand.,2026-01-09 19:00:00
1660,319,3,I had trouble understanding the step-by-step logic.,2026-01-11 04:00:00
1661,319,4,Good topic structure and smooth difficulty curve.,2026-01-12 18:00:00
1662,319,7,"Great overview, ready for the next challenge.",2026-01-18 12:00:00
